MessageId,MessageType,SBSSensorId,did,LocationId,ServerDid,ResourceName,ResourceType,SensorValue,AssestState,TimeSent,date,Timestamp1,idx,TimeDiff
3BB6600D-917A-4EB8-9E23-0AEDA795C14E,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:19 AM,60677,2
1866B19E-9016-4828-87BF-0DFCA31F2488,SubscribeData,2c7121e7-5139-4b47-b19b-9295d900823f,UUID-A11285ED6D574B0E89D2EBF9B8D6617E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:19 AM,12198,3
8A8FA649-8C7E-4306-B4EF-5A4FB4C553A8,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,69545,NULL
E6FA060F-9075-46A0-A210-8FEBA50E57D0,SubscribeData,99c0a58f-5b38-48bc-9a1e-dbaca32cb725,EUI64-0080E1030005592D,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,47747,8
01BACC9B-3777-49A9-B0C9-8F7C5EB1B10C,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,58563,2
05EF3AD2-CCEE-4940-BC56-72109F267D26,SubscribeData,99c0a58f-5b38-48bc-9a1e-dbaca32cb725,EUI64-0080E1030005592D,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,47748,NULL
161C25B1-6FB9-4699-9D76-BB2CED444C2E,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,60678,NULL
7615B4F0-926D-4FCC-9654-ECA0544A172B,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,58564,NULL
202FEFC5-08F7-4BDE-81E8-94A3BF6A9F64,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:20 AM,53461,2
511B304B-5E27-4A0A-8F63-4D304963E52B,SubscribeData,93510737-d1ba-4fc7-843b-b0086ca0911d,EUI64-0080E1030005E2A3,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,64536,6
39B385C5-471B-44B8-B263-7701104B5D51,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,60679,1
8F71E42C-D0E9-4D0F-910A-14B262DCD41C,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,69546,1
817C9BC1-737A-4A56-8030-54F51F0E53F5,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,69547,NULL
EB9FE7B1-8EBC-4442-A8F1-97F5CE48E455,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,53462,NULL
3FDB4E7A-12EF-4D8A-85A5-09098C073E35,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,60680,NULL
8E5AC711-ACB4-41B3-9FDF-52119C1BEFF4,SubscribeData,93510737-d1ba-4fc7-843b-b0086ca0911d,EUI64-0080E1030005E2A3,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:21 AM,64537,NULL
18F5B48D-F5D9-4EEC-B46E-40AE6C6C67F9,SubscribeData,99c0a58f-5b38-48bc-9a1e-dbaca32cb725,EUI64-0080E1030005592D,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:22 AM,47749,2
FDEA3309-CC7A-4910-B6E7-F270F5C188C7,SubscribeData,b79839d2-f8e6-4cf7-96eb-d3fbbe1795e5,EUI64-0080E10300054850,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:22 AM,36131,4
3744648D-2EDA-4A49-831A-FD26BC418E9A,SubscribeData,99c0a58f-5b38-48bc-9a1e-dbaca32cb725,EUI64-0080E1030005592D,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:22 AM,47750,NULL
4E7DB088-E8B6-4689-A631-5F01D0AFF22C,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:22 AM,69548,1
3CD3303B-9F89-4357-8732-F6102CC6EBB1,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:22 AM,69549,NULL
70B20642-D11B-4945-8C36-2F5307DE2E57,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,60681,2
073C508E-BF31-4D09-9B4C-C5DDCB18DA86,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,60682,NULL
0990BC8E-A03A-4D28-9FF1-1D1D8C042E44,SubscribeData,b79839d2-f8e6-4cf7-96eb-d3fbbe1795e5,EUI64-0080E10300054850,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,36132,NULL
34EA94A3-5AA7-4C75-8ADD-D8B4FBC5FD79,SubscribeData,93510737-d1ba-4fc7-843b-b0086ca0911d,EUI64-0080E1030005E2A3,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,64538,2
7470A2AF-212F-45EC-8A03-C50AA84AE7CC,SubscribeData,99c0a58f-5b38-48bc-9a1e-dbaca32cb725,EUI64-0080E1030005592D,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,47751,1
7C1519FE-5527-4FEA-A449-9B2913C04A90,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,53463,2
40A4EB62-E5B8-4804-8476-DFFEF0FEE93D,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,53464,NULL
F5A9E5E2-0B47-4D5D-8266-783A2BDFD01F,SubscribeData,c79906aa-4188-42b7-995f-f4efb1980ea5,EUI64-0080E103000532D5,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:23 AM,28293,12
3A9C9813-9787-4407-9182-0BD6BBE62165,SubscribeData,93510737-d1ba-4fc7-843b-b0086ca0911d,EUI64-0080E1030005E2A3,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:24 AM,64539,NULL
5EDE0E54-D0E5-41A9-AC4D-2B0BA2E8FDB4,SubscribeData,2c7121e7-5139-4b47-b19b-9295d900823f,UUID-A11285ED6D574B0E89D2EBF9B8D6617E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:24 AM,12199,NULL
D66F1EF3-7DFF-4451-A9B3-96CD7CA7951A,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:24 AM,58565,4
7102CD3B-8294-415F-B7C6-E5A4DE2D62EA,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:24 AM,53465,1
